0.5	418.6
0.5	459.20000000000005
0.5	418.6
1	690.5999999999999
1	690.5999999999999
1	684.1999999999999
10	1608.0
10	1608.0
10	1608.0
5	1053.2
5	1053.2
5	1053.2
0.5	783.8
0.5	827.2
0.5	830.4
1	809.6000000000001
1	809.6
1	809.6000000000001
10	956.8
10	956.8
10	956.8
5	1292.0
5	1292.0
5	1292.0
0.5	1200.95
0.5	1205.45
0.5	1198.85
1	1410.55
1	1410.55
1	1410.55
10	4353.4
10	4353.4
10	4353.4
5	3197.7999999999997
5	3197.7999999999997
5	3197.7999999999997
0.5	412.8
0.5	409.40000000000003
0.5	416.00000000000006
1	654.4000000000001
1	650.0000000000001
1	650.0000000000001
10	1923.1999999999998
10	1923.1999999999998
10	1923.1999999999998
5	1296.0
5	1296.0
5	1296.0
0.5	1137.6000000000001
0.5	1090.8000000000002
0.5	1131.2000000000003
1	1544.8
1	1543.4
1	1542.8
10	4762.200000000001
10	4353.4
10	4762.200000000001
5	3385.5
5	3385.5
5	3385.5
0.5	161.0
0.5	161.0
1	292.8
1	292.8
1	292.8
10	569.6
10	569.6
10	569.6
5	452.8
5	452.8
5	452.8
0.5	768.05
0.5	786.5999999999999
0.5	768.05
1	1369.75
1	1386.6500000000003
1	1433.1000000000001
10	3024.0500000000006
10	3024.0500000000006
10	3024.0500000000006
5	2093.35
5	1990.8
5	2093.35
0.5	2023.5500000000002
0.5	2023.5500000000002
0.5	2023.5500000000002
1	2231.7500000000005
1	2235.7000000000003
1	2231.7500000000005
10	6570.650000000001
10	6570.650000000001
10	6570.650000000001
5	5490.0
5	5096.999999999999
5	5204.199999999999
0.5	488.0
0.5	488.0
0.5	507.4000000000001
1	561.6
1	561.6
1	561.6
10	449.6
10	449.6
10	449.6
5	750.4000000000001
5	750.4000000000001
5	750.4000000000001
