0.5	0.9507883420926899
0.5	0.8667247386759581
0.5	0.9507883420926899
1	0.847089487402259
1	0.847089487402259
1	0.855013154048524
10	0.625
10	0.625
10	0.625
5	0.6352069882263578
5	0.6352069882263578
5	0.6352069882263578
0.5	1.0142893595304925
0.5	0.961073500967118
0.5	0.9573699421965318
1	0.8868577075098812
1	0.8868577075098814
1	0.8868577075098812
10	0.625
10	0.625
10	0.625
5	0.6462848297213623
5	0.6462848297213623
5	0.6462848297213623
0.5	2.243224114242891
0.5	2.234850055995686
0.5	2.2471535221253705
1	1.9892949558682784
1	1.9892949558682784
1	1.9892949558682784
10	0.6672945284145726
10	0.6672945284145726
10	0.6672945284145726
5	0.8080555381825005
5	0.8080555381825005
5	0.8080555381825005
0.5	1.189437984496124
0.5	1.1993160723009282
0.5	1.1802884615384615
1	1.297371638141809
1	1.306153846153846
1	1.306153846153846
10	0.60108153078203
10	0.60108153078203
10	0.60108153078203
5	0.7299382716049383
5	0.7299382716049383
5	0.7299382716049383
0.5	1.1796765119549928
0.5	1.2302896956362301
0.5	1.186350777934936
1	1.374287933713102
1	1.3755345341453933
1	1.376069484054965
10	0.6675486119860568
10	0.7302338402168421
10	0.6675486119860568
5	0.9390045783488407
5	0.9390045783488407
5	0.9390045783488407
0.5	0.7515527950310559
0.5	0.7515527950310559
1	0.625
1	0.625
1	0.625
10	0.625
10	0.625
10	0.625
5	0.625
5	0.625
5	0.625
0.5	1.4647483887767725
0.5	1.4302059496567507
0.5	1.4647483887767725
1	1.3272494980835918
1	1.3110734504020478
1	1.2685786058195518
10	0.5892759709660884
10	0.5892759709660884
10	0.5892759709660884
5	0.8598657653999571
5	0.9041591320072333
5	0.8598657653999571
0.5	3.5151095846408538
0.5	3.5151095846408538
0.5	3.5151095846408538
1	3.208244651058586
1	3.202576374289931
1	3.208244651058586
10	1.1199805194311063
10	1.1199805194311063
10	1.1199805194311063
5	1.3167577413479052
5	1.4182852658426528
5	1.3890703662426505
0.5	0.8012295081967213
0.5	0.8012295081967213
0.5	0.7705951911706739
1	0.6962250712250712
1	0.6962250712250712
1	0.6962250712250712
10	0.625
10	0.625
10	0.625
5	0.6249999999999999
5	0.6249999999999999
5	0.6249999999999999
