0.5	14232.400000000001
0.5	15612.8
0.5	14232.400000000001
1	23480.399999999994
1	23480.399999999994
1	23262.800000000003
10	54672.0
10	54672.0
10	54672.0
5	35808.8
5	35808.8
5	35808.8
0.5	26649.199999999997
0.5	28124.800000000003
0.5	28233.6
1	27526.4
1	27526.4
1	27526.4
10	32531.199999999997
10	32531.199999999997
10	32531.199999999997
5	43928.0
5	43928.0
5	43928.0
0.5	55243.7
0.5	55450.7
0.5	55147.09999999999
1	64885.29999999999
1	64885.29999999999
1	64885.29999999999
10	200256.39999999997
10	200256.39999999997
10	200256.39999999997
5	147098.80000000002
5	147098.80000000002
5	147098.80000000002
0.5	16512.0
0.5	16375.999999999998
0.5	16640.0
1	26176.0
1	26000.0
1	26000.0
10	76927.99999999999
10	76927.99999999999
10	76927.99999999999
5	51840.0
5	51840.0
5	51840.0
0.5	45504.00000000001
0.5	43632.0
0.5	45248.00000000001
1	61792.0
1	61736.00000000001
1	61712.0
10	190488.00000000006
10	174135.99999999997
10	190488.00000000006
5	135420.0
5	135420.0
5	135420.0
0.5	5474.0
0.5	5474.0
1	9955.2
1	9955.2
1	9955.2
10	19366.4
10	19366.4
10	19366.4
5	15395.2
5	15395.2
5	15395.2
0.5	51459.34999999999
0.5	52702.19999999999
0.5	51459.34999999999
1	91773.25
1	92905.55000000002
1	96017.7
10	202611.35000000003
10	202611.35000000003
10	202611.35000000003
5	140254.44999999998
5	133383.59999999998
5	140254.44999999998
0.5	111295.25000000001
0.5	111295.25000000001
0.5	111295.25000000001
1	122746.25
1	122963.50000000001
1	122746.25000000001
10	361385.75
10	361385.75
10	361385.75
5	301950.0
5	280335.0
5	286231.0
0.5	16592.0
0.5	16592.0
0.5	17251.600000000006
1	19094.4
1	19094.4
1	19094.4
10	15286.400000000001
10	15286.400000000001
10	15286.400000000001
5	25513.600000000006
5	25513.600000000006
5	25513.600000000006
